id;owner;buyer
01H7HTRRJGFMPXSCT67MDSZPZ2;41;48
01H7HTRRJGSNXHA6V22FJ89PV3;56;87
01H7HTRRJGAEN2RHH8CQTQYFS7;26;45
01H7HTRRJHE5RQGKNSFJ8SBHB2;64;82
01H7HTRRJHK94NRPP9Y8BBM7QN;45;98
01H7HTRRJJ7AGGP9RWDVD2T0B9;33;31
01H7HTRRJJJZGA1BGVQC8V0P95;61;4
01H7HTRRJJK7B8FFAQS20T203Q;4;28
01H7HTRRJKHZ0F4VK3FKCBWHXM;100;68
01H7HTRRJKV8956RSEMMSQ79S2;67;38
01H7HTRRJKAJGA89BATJM1VWYB;60;66
01H7HTRRJMVWRHYNKMCV907YG7;63;68
01H7HTRRJM73JXTV1JN850BQHT;13;97
01H7HTRRJM9PVQ8TJQVKEF8XRM;47;71
01H7HTRRJMN1171EGGNFGSWD3Y;52;60
01H7HTRRJN6QARDZVN7HXTHBR8;66;22
01H7HTRRJN3NMSSQEQ50CH2F4B;56;67
01H7HTRRJNGKJFTMKGB46Z2NMD;76;79
01H7HTRRJPTN2PR7BGFYTVFXE4;31;42
01H7HTRRJPZKRADWGSWCHSMKRE;6;43
01H7HTRRJPGEA0DZB1FE8NYKZP;36;38
01H7HTRRJPFRATSWDWVY4N0SWA;100;14
01H7HTRRJQYKZWG8HKBJA2NQBH;29;8
01H7HTRRJQZC70A4KQ7KPBWPMH;99;87
01H7HTRRJQ6M00M5RZ5SDQN2EQ;19;12
01H7HTRRJQPMCDKZ0YMA58EYNJ;82;67
01H7HTRRJRAVDCTRM574FNZP7D;26;2
01H7HTRRJR3TG62TAVEER2ZVVA;73;34
01H7HTRRJR7GM5AS7H5JP3KZKF;61;39
01H7HTRRJRTYMX926DTD2CDD0C;45;14
01H7HTRRJSFVN5R6JMJV7EHXNP;53;82
01H7HTRRJS85E5JFS5P8XJ8WHV;57;98
01H7HTRRJS963Q9DZXDTGX8DDE;92;77
01H7HTRRJTX9B0S50AW2E9MQRK;52;98
01H7HTRRJT0GCZHATZY55AW51D;68;72
01H7HTRRJTW1VA7PM2XPS9R6AS;86;28
01H7HTRRJVVSCR1ECG1W2E9NZA;53;33
01H7HTRRJVV56RAF5B4GNMP3VR;91;19
01H7HTRRJVA2C2T6739PH5MSNE;84;32
01H7HTRRJV7QZXTV1SY1A872N7;92;17
01H7HTRRJWRT81XM76526DQRCX;20;92
01H7HTRRJW6RR3SMBJR7WJDB4J;52;43
01H7HTRRJW0FYQS22N07AXSZ93;68;38
01H7HTRRJX6FRE91B0SFGJ9E59;95;20
01H7HTRRJXC36V0GFDS81QGV2H;8;73
01H7HTRRJXXXDF2ZQPT65HC3MH;51;36
01H7HTRRJYFR2R4WRJ96GGQ0ZK;23;38
01H7HTRRJYJ7D8HM17Y8WJ35VA;26;80
01H7HTRRJYX0W1J7JDRR9YTAZN;10;5
01H7HTRRJZF5PD5ZTEQ37VE9Q0;10;81
01H7HTRRK3PQ7NVM91CZT456PD;91;46
01H7HTRRK3TJ662Z6G0BRD0Z7F;84;92
01H7HTRRK4ZNXK8YNJGYMYEVNY;91;48
01H7HTRRK474FEYH91YQB7X6F3;85;25
01H7HTRRK4WCTJMPV90D5M80ER;84;37
01H7HTRRK5Z0MSN56NC8HYH4SG;42;26
01H7HTRRK51MEZQMCG0D4B2GVM;15;26
01H7HTRRK5DGF2F5TB87XXE88T;11;16
01H7HTRRK55V78M135ZAQ5RN5K;37;44
01H7HTRRK6KBT30B8CXWVFXYCD;31;85
01H7HTRRK6QKKSYN26BGAM6DWZ;48;87
01H7HTRRK7XJFNQYGTQ16W0A4N;3;7
01H7HTRRK7B89GS8YXCPVYJ6YH;70;29
01H7HTRRK74DH143W93T67WXH0;72;11
01H7HTRRK89RJ0MH55CW73SN7F;20;65
01H7HTRRK8FGGEM83T1PDMW8PS;49;8
01H7HTRRK8410K0A9777SFKV4P;15;13
01H7HTRRK83YBEYV0RQHK1637W;93;11
01H7HTRRK9YM9FF43TZPM43C2Z;8;62
01H7HTRRK9XVF0Q76VZJEK8XT4;95;70
01H7HTRRK9SDT6XVQ06RRC36HB;38;13
01H7HTRRK9DDR9KBCHEFEC5WJ6;17;19
01H7HTRRKAP49BNM84TE7RBEZK;73;3
01H7HTRRKATCNM6W0SDPY9T1X1;53;68
01H7HTRRKAVSC81F51GQP8Z8MJ;29;65
01H7HTRRKBT3PFDTQ9DQ9MEEWH;85;52
01H7HTRRKB2C3M3WBRBF2KPH0R;27;30
01H7HTRRKBP3PS3PBCSKC7XC7W;39;38
01H7HTRRKBA5WVKBKBPF6EREGX;14;27
01H7HTRRKC3Y18TS48N4N0TPTH;16;51
01H7HTRRKC90PF38KZB2X3PFA3;50;91
01H7HTRRKCYM1KVY3DXR967H2Y;37;93
01H7HTRRKCVV9KQPHFV9H6C43D;51;79
01H7HTRRKDCS8F228FEBEFW9WC;37;50
01H7HTRRKD15A68JWC46QWHTPW;22;73
01H7HTRRKD5TECHGAM45YTNJ4M;22;49
01H7HTRRKD9QCWKX82D9WT9DQY;35;46
01H7HTRRKEW0R9WV2FQKN50K58;22;51
01H7HTRRKETW4H9Y7E90QD36W9;19;72
01H7HTRRKF8R8VYZ3X13GB1QKA;76;65
01H7HTRRKF5Z0K44SZP2GBGB7S;41;87
01H7HTRRKF9W9F6QENTYB94BXT;45;35
01H7HTRRKFZAJX0PER1GRF4W86;94;22
01H7HTRRKG7C7CC13Z30VFH6Y6;25;28
01H7HTRRKGF6GXY4Q6WN1GTFCA;9;20
01H7HTRRKG55S30DN2BP38M6G1;31;90
01H7HTRRKGB0J84FG1TMKBH960;4;37
01H7HTRRKH8838YQ8HAJ48KFSC;32;64
01H7HTRRKH1Q0A20ZVBANKGT84;30;55
01H7HTRRKHTDN830YAG3KZN6GY;33;4
01H7HTRRKJAF4V4JT7721WVBRF;91;8
01H7HTRRKJ7N5GDV64CVZ41M22;95;70
01H7HTRRKKZKF54JAD0RJXCB9S;71;82
01H7HTRRKK5BX5YKV8EQ019J2E;95;93
01H7HTRRKM761S0XS83SPMDB3A;83;18
01H7HTRRKM03ZJ5KX022C42VCF;13;52
01H7HTRRKM26JWVRMM6B7PWMH7;16;76
01H7HTRRKN9GKE3BPSD9P2Q2KN;65;10
01H7HTRRKPXGBWW5D9FJZXXPFF;42;5
01H7HTRRKP3DQ5F8YX8K2JWPKM;37;20
01H7HTRRKPZPK78P3M09HMCAWP;14;99
01H7HTRRKQJS9P96VA3BCAPF1N;91;75
01H7HTRRKQDNHW286K4GX9QMWZ;38;20
01H7HTRRKQMGQ02M2KRPBE08A6;91;53
01H7HTRRKQKV7W0KBZPVY00PNH;43;82
01H7HTRRKRR9WXBNWKNHFM32V9;14;25
01H7HTRRKR0SBR4N05H2YAMHEJ;61;84
01H7HTRRKR5MP797K0B8D9BM6R;49;45
01H7HTRRKS2JGDFXQW9GBW9DN3;10;87
01H7HTRRKSCXA7XTYA5ST0KNN4;19;56
01H7HTRRKSKJTTM1EVDTP9YKYD;10;42
01H7HTRRKTC94F6DC9XG5SK2X5;61;9
01H7HTRRKTBJ1PAYYC80HHVB6C;37;27
01H7HTRRKTQWEYTFWGCJX1DHWA;81;20
01H7HTRRKVZ8E0WDH63BZGCZA2;87;82
01H7HTRRKV1254D2NZZWGM9EST;47;79
01H7HTRRKVRTM5MJE82E11MPMK;71;95
01H7HTRRKWPCSGJR80BHFNEF85;32;10
01H7HTRRKWYKBT1FGK44SVK9B3;91;5
01H7HTRRKWK13WWVJK8TMZ4B38;71;83
01H7HTRRKW27SW57ZWA1F1TNJF;71;74
01H7HTRRKXRYGXBJXE5TQN10PA;4;53
01H7HTRRKXD9JJW2R3WAWD7VD5;13;54
01H7HTRRKXGQMRXN4R5ESST336;91;43
01H7HTRRKYGKBD8VXZY1TRM5MS;46;61
01H7HTRRKYYTQ1EKTSTZJ5GMPF;86;44
01H7HTRRKYSEJCVMNTTSPQPRW0;56;58
01H7HTRRKYPC7WPEK29Z5AMN3P;22;15
01H7HTRRKZJ6G4YEKCK49C8QE2;62;72
01H7HTRRKZ3KB0GX0K79ESP2NS;74;34
01H7HTRRKZ637ZS4VHA60199S0;42;35
01H7HTRRM0V5XJ56E79WPA2J0B;54;28
01H7HTRRM0V267DDSG9GRCT5AV;58;9
01H7HTRRM0H7633NF1YSHEQG06;80;40
01H7HTRRM0AJB3HVQEX01Z3280;7;97
01H7HTRRM0BS8YR8CTNKPRAS07;74;33
01H7HTRRM1Y1Z4S0W7D6K2219P;68;83
01H7HTRRM12NBEB79JH5C8QTEC;2;73
01H7HTRRM16PWQV2FTEN1X245J;91;54
01H7HTRRM24X571AVZJYCFFVPC;31;46
01H7HTRRM2JESFWG1630KGS2DZ;51;97
01H7HTRRM2NXDTT731EQEGTBA8;9;47
01H7HTRRM2KSTJQ7HEBTM5W7R3;27;15
01H7HTRRM37XC1XKG4HNXEX9V3;57;41
01H7HTRRM3Q28HG4EPJMBPXRMA;57;79
01H7HTRRM326AH9ACEM6F0JKVJ;30;30
01H7HTRRM3NZRXVQFN3X2Z706K;62;27
01H7HTRRM41DCFH0KXJJ4R22NS;26;44
01H7HTRRM442M6VG2J1AZA5T6Z;94;24
01H7HTRRM4KW688BT3F47ET5DP;31;75
01H7HTRRM4810BK4JJ6VJ7PK7G;79;55
01H7HTRRM56G9B6X69PD297JR2;41;99
01H7HTRRM5T57DG1RMYEFR8PYN;51;96
01H7HTRRM5SQQBN9VAK8HFVF9Z;87;19
01H7HTRRM68AJBAF81QF2YDFF5;3;9
01H7HTRRM6C9VCSGGXDCPEZZ0P;30;100
01H7HTRRM7BSRPPS6WTSNSE5Y4;1;14
01H7HTRRM7YGYZKAYFS0BXQY9C;2;30
01H7HTRRM7X15AD0VHGEN8ZE50;72;100
01H7HTRRM8MH9CBEMCYDMM2363;80;42
01H7HTRRM8HH1RYJQ8VBE44VCP;47;23
01H7HTRRM8MATB2VJX2QW48PM2;78;9
01H7HTRRM9A2KTV3AXZMVN6NA1;76;26
01H7HTRRM9QMPFXG8W5JG7CHEG;48;9
01H7HTRRM9X7WH2BJRFK0GV17D;53;9
01H7HTRRMAX49HE3DFM4WZ2J58;33;38
01H7HTRRMAYNRNQVMG7F838KEX;88;58
01H7HTRRMAYM4CDTVY5ADMF7R3;54;24
01H7HTRRMBC8F76BWGXTEM5PD4;30;83
01H7HTRRMB5ME3Q9N5KW3AMC81;26;61
01H7HTRRMBVS3H90HPX9DPDV0H;2;29
01H7HTRRMBW0HM5JJW5GFVTP50;42;62
01H7HTRRMCGB8K0WQF5EHABMJG;72;52
01H7HTRRMCFCCJQ1YZ4DF1P23B;36;55
01H7HTRRMC1476W0MHT3KBTM78;74;98
01H7HTRRMC2J9180E5VKVJJVBF;70;62
01H7HTRRMDM1KWD9BTYQ3ETZJR;27;40
01H7HTRRMDJ7D92G197M7D8C3A;39;22
01H7HTRRMD9R7YMHCPY05SFQNQ;15;33
01H7HTRRMD5FSH2GK18AZ11RS3;56;29
01H7HTRRME5K2C2PDCMEEF5A57;35;44
01H7HTRRMEGARBWNP7FAGJ8ECY;29;19
01H7HTRRME84YT2FF35HE6Y69Z;39;52
01H7HTRRMEQE6KJ08BHWKHXQRR;83;96
01H7HTRRMFYFBYG34B3CSG9JR4;31;89
01H7HTRRMF7BMV58ED5EBH07EQ;53;22
01H7HTRRMFM9KMGVVRZJZXPH0P;66;49
01H7HTRRMF9RDN874XFFR6MV32;57;62
01H7HTRRMG9GGBASZCMH17WZMB;54;28
01H7HTRRMG8WC4GCS7CWF42M4G;66;44
01H7HTRRMG8P54PVJSTPH5CACE;19;100
01H7HTRRMGPSWWJY2NDFEFJWB1;64;6
01H7HTRRMG30PVMYPA1FZTAY84;48;91
01H7HTRRMHFD6JBE7J31PJZDEX;94;6
01H7HTRRMH0N10XKRX5W5PJDDH;27;69
01H7HTRRMH1QGNDRF4BFM6SJZ2;30;11
01H7HTRRMJG1FHEB8FAQWP9KWP;27;94
01H7HTRRMJGKNV76SCZ2NA65ET;94;87
01H7HTRRMJ13HAS3MFVY1EX1QF;81;69
01H7HTRRMKZ8T3JD3PBA4285EM;76;75
01H7HTRRMK81JM1AZ756T0Z23A;25;73
01H7HTRRMK8R3V6TB4A1WZ2QHZ;6;70
01H7HTRRMKZ5MKD6QDB73D9CN1;78;79
01H7HTRRMMV2MJMGKYW65YCRSD;63;47
01H7HTRRMM4RZA9WE4CW1WP9YD;48;7
01H7HTRRMM9VT2JBPYDN0984MF;87;66
01H7HTRRMNVF8FXJ9A3WM1ARXC;84;74
01H7HTRRMNVTYKPCSDVFEMEEMT;46;82
01H7HTRRMN9RGBDX4AN0EMTAMG;11;73
01H7HTRRMN9XCP0T28A4GY716V;83;13
01H7HTRRMPHJQPQXNVQRKF4MBF;78;91
01H7HTRRMP3GBQM5S0S8DPVP4P;36;99
01H7HTRRMPZ0GD72SDRAVN6CMQ;33;44
01H7HTRRMQVZ1BWK4QNCMXD1CQ;69;83
01H7HTRRMQDCFK751CYGQG1F68;21;39
01H7HTRRMQ31JPE42KXX6E9F88;90;2
01H7HTRRMR2Y0VDK5PN78WK24W;38;74
01H7HTRRMRPMAKQZGZ521NVKNV;9;91
01H7HTRRMRK6R6XG98MSP697WR;73;81
01H7HTRRMR3JVCQX426NCRWBT4;53;84
01H7HTRRMS22BE6MM39091TVDW;36;35
01H7HTRRMS10G3XY6MDVR29AGS;42;53
01H7HTRRMSFQG5VQEZ3PA9P3CM;40;84
01H7HTRRMS6CPEQAVF56GQXJA0;30;76
01H7HTRRMT51ZMR38CTM6SJ9PG;53;28
01H7HTRRMTA1GVT45677XQTTWS;57;78
01H7HTRRMTKBBAE4R34WA9JQBT;12;30
01H7HTRRMT292JP5XB14H44PCD;3;3
01H7HTRRMVEMZ39199G1DKZM03;64;24
01H7HTRRMV09N611GZDZ7VMBV5;18;64
01H7HTRRMV1XSHNTNAC3YAC6QX;3;49
01H7HTRRMWF43P0424MB18WBZE;30;6
01H7HTRRMW01NW08M221GE3RRX;46;43
01H7HTRRMW8RYJVA24KRZ7W8TN;61;64
01H7HTRRMWQ6TGPVXD21HYHAHX;6;7
01H7HTRRMXQF3X4VF247AH2MW0;11;77
01H7HTRRMXWZWQSPZQWCARAF6E;84;75
01H7HTRRMXHJ0RWG70DAW4CM8W;47;66
01H7HTRRMXB90BR077R54NWW3J;14;32
01H7HTRRMY9GF16FS0C6BC4AF1;81;50
01H7HTRRMYW7E0RMH13BP907ZE;59;2
01H7HTRRMY1K6F7MBDRT4PSNZY;74;69
01H7HTRRMZRCZKB7E3V04CKCH9;96;91
01H7HTRRMZ2Q1GCBJQS0NR2JRP;52;17
01H7HTRRMZN4GF2SGNENXCEA19;19;70
01H7HTRRN0DFCY1SS2HMQF0CRX;8;23
01H7HTRRN022B60Y4064VHSCRE;44;46
01H7HTRRN0MGPPPKPMM0MDT4VZ;3;42
01H7HTRRN00W2E6JS98Q7RPS6S;75;93
01H7HTRRN1Z97JRJYX5KSR9AZ9;58;30
01H7HTRRN1EXPKVXH36ZE6XDK7;55;26
01H7HTRRN1ZSYFN6X07QJ0GCSZ;51;85
01H7HTRRN1DNC7J0X570QHXHMY;47;26
01H7HTS14WRPMY9X6AE7PYQX7X;12;64
01H7HTS152BY06BW3WTP5Z0NN7;22;65
01H7HTS153Y01T7ZJ3M4CBE599;15;79
01H7HTS153362TWFMQ29MRB5ZG;79;10
01H7HTS15417Y2CX9Y7C93W8AZ;86;34
01H7HTS154RAQFYN0DT0GCMDTW;59;12
01H7HTS155AHRAK528TW2S6GYJ;70;47
01H7HTS1558GDHFJ72C0NRTXRN;2;84
01H7HTS155H1CNB09D804XDKY6;50;88
01H7HTS155S23R7H1JGCAVNHHZ;99;81
01H7HTS15621GMEGFDGT56EK1S;65;51
01H7HTS156ZNM8MDRGMSC2DMHS;54;2
01H7HTS156K6J7X6CCHK7WNNCE;15;58
01H7HTS157QSW0W94S0PZRAVT7;26;6
01H7HTS1571VCBBK5C3S8BBXRP;64;9
01H7HTS157Z0NE95DDNRX0SJ3K;94;38
01H7HTS1588SGE0ATBGZWP93WR;92;99
01H7HTS158FC8WAPVWS1JWPXJN;54;23
01H7HTS158393XMT3K5VDWMA41;39;76
01H7HTS158XH6EG2P93SN61CG0;5;23
01H7HTS159DKVX15CC7ZCRCVQZ;86;64
01H7HTS159WXYJZ8GZJ2R4QG1W;10;10
01H7HTS1596RWPEY1Q9M448GBG;90;18
01H7HTS159R6DRTTCXPX2069AW;71;27
01H7HTS15A7WVQ6GXQEHFCC3VB;10;97
01H7HTS15ARJE88M6X4K5W1YN6;3;76
01H7HTS15AMDMVDBQYQM7KTE04;39;79
01H7HTS15BHMFQTXT4YKV3Y4AP;68;4
01H7HTS15B3HVAEY3TECWYSSWW;65;92
01H7HTS15BJFJP21BH8PD1WF5X;47;11
01H7HTS15B5ZFRAMCJWT8Y3VZT;23;81
01H7HTS15CB50GZMTTCC274T9P;91;64
01H7HTS15CGFP0M6TPJX7VQSF8;100;49
01H7HTS15CDSS6MQR723SH702E;12;96
01H7HTS15CAMCW437TB0XGK5P2;75;28
01H7HTS15DGJ0WT67Z6YFEZH2H;46;48
01H7HTS15D6DHSCZY8HGBFM2FH;15;30
01H7HTS15EPJDDJA7ZXBQ05B4D;8;22
01H7HTS15EE9Z294QTPA2ZAWJ8;88;83
01H7HTS15EYTS02V2XQJJCPG0T;62;10
01H7HTS15FMDA5SWQNW2DM33QS;30;99
01H7HTS15FJ9R7K1HAY1AG451T;91;11
01H7HTS15FZ5AW7CYTEH66M2WN;36;94
01H7HTS15FDF6XD1M2JRZ5W786;31;52
01H7HTS15GRHXZX383PS9JW9K9;26;57
01H7HTS15GB8EQN3D4MCN4SG21;44;24
01H7HTS15G4DE1EWGE2Q0SQJ68;39;95
01H7HTS15GT1R19MAFNG13BV4Z;7;50
01H7HTS15HJWTB1E6SDRRKZ4JH;87;12
01H7HTS15HX5Y856R2F8X3V9HN;67;30
01H7HTS15HXWWPWB3FJZEDR5WY;11;67
01H7HTS15HSWV2Y9RFMFKFG8B8;97;50
01H7HTS15JAT3R9H8QMNNJHWG6;35;23
01H7HTS15J6KF067YJXWZM2H1C;90;68
01H7HTS15JY7W2V76YKTSVX17F;7;48
01H7HTS15KTPTY321FEBHTR1J4;50;55
01H7HTS15KZ976MKXKD3K5YR4Y;89;94
01H7HTS15KACXF4X9QN9VBAMC4;99;10
01H7HTS15MDR75T9W3CDXBEH37;64;55
01H7HTS15M9CE6FZ5QZHA3JMYC;97;90
01H7HTS15MZFCKZMPD3R571D7S;15;16
01H7HTS15MZ769Z7432NAD1STP;5;27
01H7HTS15N1YGXSB0XWDVTPV9B;76;63
01H7HTS15NJNF0BXWFE8Q3WRCM;17;12
01H7HTS15NGK1CY9P56JWC2QKQ;26;80
01H7HTS15N3QCB21GCJMB59DXZ;49;56
01H7HTS15PYB01XPK1FHM291BJ;54;72
01H7HTS15PZBQGYBHWXFXCA8TQ;9;85
01H7HTS15P1K2Y1H8DJFSG8T1W;57;50
01H7HTS15P1N7XW641ME46E3V5;53;60
01H7HTS15QHEPT744PS9MVPXNQ;73;91
01H7HTS15Q6G8WM0KDJQECV0G8;1;62
01H7HTS15QSR19GWW7S9ZBH93S;56;79
01H7HTS15RT28S1X7ZDKZZV05E;34;34
01H7HTS15RY6QWN5X0148RA4XM;81;76
01H7HTS15R3H7NMDWND17ZSAPR;93;20
01H7HTS15SDSRQ52A38ZE4MHE8;70;32
01H7HTS15SEZFD0XXYR6YJ4375;28;92
01H7HTS15SMSNBZQKZ1EMGQ2YE;75;8
01H7HTS15S0J2GA8E8PECVJ2JT;44;24
01H7HTS15TNBG1D95G7C8N56VP;52;9
01H7HTS15T4KPTGXGWEHYWFZQX;48;81
01H7HTS15TCVD2V4CE4ZD15N8R;21;79
01H7HTS15V3ZQCR2WFFVHW73FW;38;38
01H7HTS15W37TXYD2X4EPN5ZMX;47;94
01H7HTS15WDP2RJFZQJ4H64F10;79;23
01H7HTS15W2ZMYZSR208SF5TTR;15;21
01H7HTS15W89SPK274R9PP3Y5B;86;16
01H7HTS15XW6TPVD3SW5Q4WQX5;56;5
01H7HTS15XBBTRQQJJ07QYVJNS;60;62
01H7HTS15X4AVNQWDGH7BK7N7A;42;72
01H7HTS15X2X27EAKV561Z3EV3;46;42
01H7HTS15YHNVET13T9PF90XN1;23;58
01H7HTS15Y77B2TDT3TJ2JFJM9;2;39
01H7HTS15YSA8B327FBWMFC88E;37;36
01H7HTS15ZZQDA5JEAQ3FMYBT7;88;78
01H7HTS15ZHKTZXJ29QN7324NR;35;66
01H7HTS15ZVM0ZNBW0T9D0M56S;1;85
01H7HTS15ZZ2AZDPGPZDDWZFX0;69;85
01H7HTS160XHPHDRVJKAAZNQED;29;32
01H7HTS1607ZQNTMR4YY19HN7T;77;62
01H7HTS160GSRGEDGG36S9NPX3;78;43
01H7HTS1609056PK9BBRVWGG7G;97;26
01H7HTS161EHGVPCM60NMF0JHH;99;24
01H7HTS161E8GYFNTQ4KEPKRZK;58;24
01H7HTS161ZQ3G6V8YCME4ZQA1;42;48
01H7HTS161GPYCPJ4KP6ZXBYMP;51;62
01H7HTS162V4CP5YPPAW1JRGNC;48;62
01H7HTS1620A5DSYP1QDZZ5HXX;64;69
01H7HTS1628YN366TX329KT0MY;30;49
01H7HTS163V9GJAJ6JJ5YPZYQA;64;85
01H7HTS163GQFS98YJNGKK5Z8T;60;65
01H7HTS1635HDZZ4MN5MW8EVBA;71;62
01H7HTS1647HE4P0QQTDT2H0TT;65;30
01H7HTS164PBYPM29AS260M4ZM;52;71
01H7HTS1640D9RDJ8KE7YAKSHT;2;43
01H7HTS165XZF7X8WCSSCJW0F2;18;64
01H7HTS165RFZZNM81SF5PZ7Z8;19;58
01H7HTS165A11YQYAHKJDJDAFV;60;72
01H7HTS165SW5H232V8FM85JQE;20;96
01H7HTS166BS24RFVHEXP9B5HK;2;92
01H7HTS166QJ86T41J6E52S9N8;86;46
01H7HTS166PQ3A3XDYPQDZDRGJ;19;62
01H7HTS166S5QHBE41455ACCQW;5;37
01H7HTS167EQGX6Y85KQM3A7JZ;91;41
01H7HTS167X5M068B7JQ7HMW3W;17;24
01H7HTS167HR7A82MAKZ2AGS0R;71;99
01H7HTS168CHS4R75FQ4CFX3ER;40;39
01H7HTS168J6R763P9GJM2SK1X;44;89
01H7HTS168HMECJHS4TQXPQ6A6;38;75
01H7HTS168ENKKNXM9JHR6YT67;58;46
01H7HTS1695R12SFV61B198GZR;36;53
01H7HTS169VCZQFFZ1HGX9JRWV;16;41
01H7HTS1695HD4987AZ444VCNN;76;63
01H7HTS169KMYYJXHHDPNCXH5W;93;72
01H7HTS16A9YTP83CTB86ZCY55;63;26
01H7HTS16A1W8MTBS33X0G4ZMH;88;40
01H7HTS16AKQWGRANKSYND8C9T;18;75
01H7HTS16BGD4R37TTASX66PE2;8;9
01H7HTS16BP8RA3C9EKFCKHAMG;20;20
01H7HTS16BHCR5BSKPCT9DCNA8;33;70
01H7HTS16B66Q5KQZ0090TR93Q;77;2
01H7HTS16CW2VDRF6KEHP8HMTT;70;2
01H7HTS16CC2XZKPSG6RBJ5G1Y;49;61
01H7HTS16C4683WQX1SWBP7SN0;10;6
01H7HTS16DPAXAZ5AQ4ZQBDZKT;94;28
01H7HTS16D69ZM9WKRBR342RKC;100;54
01H7HTS16DR1Q0SF7XVVDECAE6;54;37
01H7HTS16DJTT7WY24RET5FQ04;95;44
01H7HTS16E7QBCQ88SB8ZBA8WB;50;6
01H7HTS16E4XET9E1NFM0GQK7D;58;75
01H7HTS16ECPMQ9MFBZNMK0GV1;56;98
01H7HTS16E33KY83CJ2HYX48V2;76;20
01H7HTS16FM5FXR2KN82WRRE7T;86;88
01H7HTS16F1AFWMC1F1A94G0S8;42;73
01H7HTS16FCDV504MM20WZ11RZ;56;9
01H7HTS16FRS3KWCEW90943VSP;8;40
01H7HTS16G414NWER9EM27024E;3;79
01H7HTS16GSN40SVJ6R86456NC;82;91
01H7HTS16GF3ZB7J2AE82HT1QG;25;58
01H7HTS16HTQKV2YV6AD9XRNHB;79;35
01H7HTS16H96F9ST0V4WBS0WQY;58;59
01H7HTS16HS35AQ9SRXNHV3ZBY;28;47
01H7HTS16H0KGA5G5CEZH59G1A;46;31
01H7HTS16J94PE4D88XECTWR0D;69;14
01H7HTS16J504NNPC1VZDN4T0A;34;9
01H7HTS16JYG4DRJ1H4V6QA9GT;61;100
01H7HTS16KK8GGKSGD5FCNWPQJ;1;79
01H7HTS16K9TXE4CXPKCY1DXMV;96;58
01H7HTS16KY61ZAYZCDW6WYPGC;54;63
01H7HTS16M184V8H69Y2Z40KX9;62;97
01H7HTS16M2YYK77YFKNVCDN0W;76;26
01H7HTS16ME1G2H03HT5MPYKKK;5;43
01H7HTS16M37YD0BKTC8NDYEJG;71;23
01H7HTS16N8DBJR8XBYKXCC91K;40;18
01H7HTS16N2CW1D22EATC2FTBW;34;21
01H7HTS16NPTAE9TS3EB76GGN9;46;47
01H7HTS16PYFK4SF37T3ZF79JJ;83;45
01H7HTS16PKP9E6XHK1TM5N7EN;72;87
01H7HTS16PEFW6NDM502J4MCWM;65;11
01H7HTS16PPCQC16ZXPNC6H3RP;65;10
01H7HTS16Q0G8P25VZ7HXK24JX;71;22
01H7HTS16Q8NN6FAK4XR8GC6WW;49;72
01H7HTS16Q79RWZQS2WKTTGDZ3;9;48
01H7HTS16Q1GJ00Z9SXNJBQK18;72;71
01H7HTS16RZX45YKNQKC4V26AX;90;69
01H7HTS16RGQ3V4ZRD0GAHZGS5;17;80
01H7HTS16RD07N3M519577SH0P;56;49
01H7HTS16SP2EDPQ3CC9Z8YVZ9;82;96
01H7HTS16SKXHPE8XMWQWDR92H;52;64
01H7HTS16SG93PZNPW9Y44KMXF;59;10
01H7HTS16S8XQX0MXRDPSSRAN2;11;30
01H7HTS16TRB1YNXVJYSNZKR5H;49;97
01H7HTS16T0A9512M618EERY5B;91;49
01H7HTS16TEEJ9FG6PBECCPWNG;57;48
01H7HTS16VMNSZ0J07K4RKSZZ0;28;51
01H7HTS16V8CWFWMTE7Q912PZR;97;100
01H7HTS16VJN1ETE6GTNH6WA7J;46;4
01H7HTS16VJDDN9H5SYH2QT1KK;72;56
01H7HTS16WXY8ZMQ25K859AYD7;38;97
01H7HTS16WD4XV5X7C09P9NMQK;69;72
01H7HTS16W2XBR82ZFDD9W6ZNE;72;25
01H7HTS16XWMV9VJ1Y2NW1RF42;16;38
01H7HTS16X53X16W02G8J2KXRK;29;27
01H7HTS16XSW5PWMRME4Q1DZ2X;22;85
01H7HTS16XZ8CDEGSC74CFHQ8A;82;64
01H7HTS16YAD5S7TY0SK3SSXAX;77;44
01H7HTS16YCCYBGJGWC8TZ2D17;20;80
01H7HTS16Y83EFXBGH22VC7KT6;14;60
01H7HTS16Y6KPEA35Q32C860FT;94;44
01H7HTS16ZRE6S8G40TFXFF50R;61;29
01H7HTS16ZA3FSCY9QGAP2Q7JZ;32;91
01H7HTS16ZA8RX413ZAME31HT0;70;22
01H7HTS170ZDQ3YV266SSA3T32;47;83
01H7HTS170Q3DPMVEDSFHQNV5R;49;7
01H7HTS1706SZ0NT9QJ41Q72EP;18;22
01H7HTS170ZVGRPJ2SYN384G5V;8;91
01H7HTS171XCBPKJ5HWEM43Q75;68;2
01H7HTS171DQT3KDNWYNJMK81Q;23;53
01H7HTS171BP30Q5Y9BJJSYKR2;91;49
01H7HTS172Y9VREERV1F9WYXMY;15;38
01H7HTS172GEJ8ATZ52B50VSQT;96;93
01H7HTS172VQ2G9WJJJ4BKNFHB;99;67
01H7HTS172M1GRD1TW4H669Q9E;14;32
01H7HTS173C4J34VTMS2HZW8S7;24;10
